,train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model,best_parameter,stat_parity_race,equal_opp_race,equal_odds_race,avg_odds_diff_race,tpr_race,fpr_race,fnr_race
GBM,0.36946659145076455,0.3560495329598218,0.9132117191818686,0.5917259484033498,0.9152224352033086,-0.0004259998511549762,0.11293979085642593,0.11293979085642593,0.05724223628860575,0.46979200622764977,0.018253280938939954,0.5302079937723502,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,,,,,,,
RW,,,0.913322277501382,0.5899581589958159,0.9171352214099037,0.019064020128599382,0.21112572550002084,0.21112572550002084,0.11063315034257654,0.46573080099091657,0.017487873372478938,0.5342691990090834,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,,,,,,,
PR_eta_1.0,,,0.8868988391376451,0.4288107202680067,0.8553058646518902,0.011003913894324847,0.16965565716035463,0.16965565716035463,0.08513037645392911,0.3170933113129645,0.025019147306612203,0.6829066886870355,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x7fcec5f746d0>,1.0,,,,,,,
DIR_rl_0.25,,,0.9135433941404091,0.5935550935550935,0.9167831070265398,-0.0031244059267542534,0.10631619970214484,0.10631619970214484,0.05285408115634955,0.4715111478117259,0.018126116926219044,0.5284888521882741,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",0.25,,,,,,,
EGR_EqualizedOdds_eps_0.1,,,0.8923161967938087,0.46306504961411243,0.6694047016467,-0.016520547945205473,0.03636547107046917,0.03636547107046917,0.012524707882623672,0.3170933113129645,0.025019147306612203,0.6829066886870355,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.EqualizedOdds object at 0x7fcec5f13410>,
                      eps=0.1,
                      estimator=LogisticRegression(random_state=57,
                                                   solver='liblinear'),
                      nu=np.float64(0.0008131606299243672))",0.1,,,,,,,
ADV_ep_10_bs_32,,,0.8962962962962963,0.5361028684470821,0.8977715128132533,-0.005975398378529492,0.11794159811822347,0.11794159811822347,0.05547370157721607,0.3170933113129645,0.025019147306612203,0.6829066886870355,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x7fcebcd58e10>,10,,,,,,,
MLRW,,,0.9125483692647872,0.5825857519788918,0.9159937088475207,0.019310875034945482,0.21201302768382818,0.21201302768382818,0.11097796226522343,0.4558216350123865,0.01684962981873883,0.5441783649876135,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,-0.026060210955652502,0.0316110747765424,0.0316110747765424,0.015160647143177605,0.4558216350123865,0.01684962981873883,0.5441783649876135
