Model,Protected Attribute,Accuracy,Balanced Accuracy,Disparate Impact,Statistical Parity Difference,Equal Opportunity Difference,Equalized Odds Difference,Average Odds Difference
ORIGINAL,Sex,0.79000515,0.7990240442852843,0.7187711466485198,-0.04145608281461201,0.01913871793648525,0.12755633103058617,-0.05420880654705046
ORIGINAL,Race,0.79000515,0.7990240442852843,0.6321268574511397,-0.051942708069323426,-0.09240782344390108,0.11764526831996275,-0.10502654588193192
MMRW,Sex,0.7670082,0.7945033914794127,1.0,0.0,0.05248159279932574,0.08794690264041627,-0.017732654920545265
MMRW,Race,0.7670082,0.7945033914794127,1.0,0.0,-0.006739791198625555,0.04188484826319655,-0.024312319730911053
RW_SEX_RACE,Sex,0.76745045,0.7949897483799981,1.0232032780170073,0.0030845817287876443,0.05466024203679842,0.08539115539338438,-0.015365456678292977
RW_SEX_RACE,Race,0.76745045,0.7949897483799981,0.9999999999999993,-8.326672684688674e-17,-0.007347693934187882,0.04002693870484039,-0.023687316319514137
RW_RACE_SEX,Sex,0.7671556,0.7945885848684058,1.0,0.0,0.05248159279932574,0.08730795766385335,-0.017413182432263807
RW_RACE_SEX,Race,0.7671556,0.7945885848684058,1.0341366397565377,0.004550544954726149,-0.006739791198625555,0.037609561457884355,-0.022174676328254955
