train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model
0.30038189654540187,0.299289749541253,0.45362078496406855,0.31320953579596633,0.7748717699355551,-0.1470647580383244,-0.007558557822484528,0.15433431028634995,-0.08094643405441725,0.9313278648346733,0.6201800033074593,0.06867213516532662,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', GaussianNB(var_smoothing=1e-07))])"
,,0.4404643449419569,0.3087009971315394,0.7768653583464745,-0.13002993970667365,0.003945165628344793,0.13707820120414982,-0.06656651778790251,0.9338842975206612,0.6357370772176133,0.06611570247933884,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', GaussianNB(var_smoothing=1e-07))])"
,,0.8725262576008844,0.22356902356902356,0.8193083061279384,0.0473927620414189,0.3796209896533743,0.3796209896533743,0.19321018099609819,0.1371900826446281,0.01391193363114231,0.8628099173553719,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x7833f0db0910>
,,0.45362078496406855,0.3132295719844358,0.7748672253661522,-0.14730639219636033,-0.009241979306748638,0.1544479372594394,-0.08184495828309402,0.9314049586776859,0.6201659221442246,0.06859504132231405,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', GaussianNB(var_smoothing=1e-07))])"
,,0.8647871752349364,0.15480304077401522,0.5770382949996572,-0.01371542101850191,0.055081373329308125,0.055081373329308125,0.017447414564007554,0.09256198347107437,0.01595405232929164,0.9074380165289256,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.EqualizedOdds object at 0x7833f0edfe50>,
                      estimator=LogisticRegression(solver='liblinear'),
                      nu=np.float64(0.0008795803196143715))"
,,0.8741846323935876,0.2770012706480305,0.848456280622551,0.07660977662495344,0.5071904931800094,0.5071904931800094,0.2656485803647803,0.18016528925619835,0.018634333120612634,0.8198347107438017,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x7833ee7f4d90>
,,0.4456605859590934,0.3106956282650536,0.7841467350888944,-0.12575559817326398,0.003945165628344793,0.13197286349937665,-0.06401384893551593,0.9338842975206612,0.6297383535417996,0.06611570247933884,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', GaussianNB(var_smoothing=1e-07))])"
