,train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model,best_parameter,stat_parity_age,equal_opp_age,equal_odds_age,avg_odds_diff_age,tpr_age,fpr_age,fnr_age
LR,0.911493157774426,0.909025186087859,0.8802259887005649,0.9144880714842363,0.9211957475996698,0.2750925724887799,0.08328776427064317,0.12028719949623846,0.09106218355591134,0.9435236112204848,0.25310716330935706,0.0564763887795152,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 LogisticRegression(C=1, max_iter=2000, penalty='l1',
                                    random_state=57, solver='liblinear'))])",,,,,,,,
RW,,,0.8779661016949153,0.9131832797427653,0.9125987204424549,0.23748722619629448,0.05361564074105696,0.05361564074105696,0.05338005263896328,0.9450915141430949,0.2640845070422535,0.05490848585690516,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 LogisticRegression(C=1, max_iter=2000, penalty='l1',
                                    random_state=57, solver='liblinear'))])",,,,,,,,
PR_eta_100.0,,,0.8463276836158192,0.8955453149001537,0.8933057580089522,0.18723063935664452,0.036241782634679365,0.03777375929274662,0.037007770963712994,0.9700499168053245,0.4154929577464789,0.029950083194675542,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x78ee913c17d0>,100.0,,,,,,,
DIR_rl_0.5,,,0.880225988700565,0.9145161290322581,0.9199339129619649,0.2697660727773581,0.07700845214718688,0.10066305003013865,0.08883575108866276,0.9434276206322796,0.2535211267605634,0.056572379367720464,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 LogisticRegression(C=1, max_iter=2000, penalty='l1',
                                    random_state=57, solver='liblinear'))])",0.5,,,,,,,
EGR_DemographicParity_eps_0.001,,,0.847457627118644,0.8920863309352518,0.8247375266574488,0.11710245701337363,-0.020319303338171224,0.11151295961422542,-0.06591613147619832,0.9700499168053245,0.4154929577464789,0.029950083194675542,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.DemographicParity object at 0x78eeae1c0810>,
                      eps=0.001,
                      estimator=LogisticRegression(random_state=57,
                                                   solver='liblinear'),
                      nu=np.float64(0.0027682063834068883))",0.001,,,,,,,
ADV_ep_10_bs_64,,,0.8677966101694915,0.9063250600480385,0.9164772327810456,0.24137490558492913,0.057642505478243566,0.08016877637130798,0.06890564092477577,0.9700499168053245,0.4154929577464789,0.029950083194675542,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x78eeadd02f90>,10,,,,,,,
MLRW,,,0.8666666666666667,0.9049919484702094,0.9075425933303648,0.22413582441018343,0.057144483337602026,0.057144483337602026,0.042486246089134566,0.9351081530782029,0.27816901408450706,0.064891846921797,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 LogisticRegression(C=1, max_iter=2000, penalty='l1',
                                    random_state=57, solver='liblinear'))])",,-0.2959303276454234,0.025886885107103574,0.19350961538461536,-0.0838113651387559,0.9351081530782029,0.27816901408450706,0.064891846921797
