Model,Protected Attribute,Accuracy,Balanced Accuracy,Disparate Impact,Statistical Parity Difference,Equal Opportunity Difference,Equalized Odds Difference,Average Odds Difference
ORIGINAL,Gender,0.88478917,0.8489122506580408,0.7336710660481682,-0.1994681137128782,-0.08662967705221225,0.08662967705221225,-0.08333820301208743
ORIGINAL,Age,0.88478917,0.8489122506580408,0.586404481269693,-0.31114525262279974,-0.04376153562200069,0.26034221355858783,-0.15205187459029426
MMRW,Gender,0.87198794,0.8277201661751181,1.0000000000000002,1.1102230246251565e-16,-0.03618153364632237,0.03618153364632237,-0.022787028505404178
MMRW,Age,0.87198794,0.8277201661751181,1.0000000000000002,2.220446049250313e-16,0.005555555555555536,0.14511587611002819,-0.06978016027723632
RW_SEX_AGE,Gender,0.87198794,0.8283808496918572,1.0285766472917952,0.01920422526171084,-0.03461658841940529,0.03461658841940529,-0.019668107293814796
RW_SEX_AGE,Age,0.87198794,0.8283808496918572,0.9999999999999999,-1.1102230246251565e-16,0.0068475452196381514,0.1410006497725796,-0.06707655227647072
RW_AGE_SEX,Gender,0.87198794,0.8283808496918572,1.0,0.0,-0.03981789728268603,0.03981789728268603,-0.022268761725455166
RW_AGE_SEX,Age,0.87198794,0.8283808496918572,1.0218479220422416,0.014753979385669247,0.0068475452196381514,0.1410006497725796,-0.06707655227647072
