,train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model,best_parameter,stat_parity_age,equal_opp_age,equal_odds_age,avg_odds_diff_age,tpr_age,fpr_age,fnr_age
GBM,0.9314940497970616,0.9104485333486477,0.9118644067796611,0.9429374554634289,0.9363597437846201,-0.017589428590801592,0.028279674694530077,0.06313232939352652,0.04253860426143811,0.9627267847557702,0.24648305281216673,0.03727321524422974,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,,,,,,,
RW,,,0.9141242937853107,0.9444444444444444,0.9353037034973606,-0.008651151456074091,0.028181475903614417,0.09029748764848106,0.05923948177604774,0.96274217585693,0.2383177570093458,0.037257824143070044,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,,,,,,,
PR_eta_1.0,,,0.8655367231638418,0.9150606709493219,0.8919314177472596,-0.004264652126233726,0.04771272590361442,0.04771272590361442,0.014868661911126041,0.9552906110283159,0.4158878504672897,0.044709388971684055,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x78ee6a20afd0>,1.0,,,,,,,
DIR_rl_0.25,,,0.903954802259887,0.9379108838568299,0.9338830313244286,-0.011785947694318621,0.031174698795180755,0.05592347314201618,0.04354908596859847,0.9567809239940388,0.2616822429906542,0.043219076005961254,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",0.25,,,,,,,
EGR_EqualizedOdds_eps_0.001,,,0.8361581920903954,0.8948513415518492,0.836977868156051,-0.03333074869568098,-0.010118599397590411,0.040260695889834996,0.015071048246122293,0.9523099850968704,0.40186915887850466,0.04769001490312966,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.EqualizedOdds object at 0x78ee98563950>,
                      eps=0.001,
                      estimator=LogisticRegression(random_state=57,
                                                   solver='liblinear'),
                      nu=np.float64(0.0027790237910705743))",0.001,,,,,,,
ADV_ep_50_bs_32,,,0.8949152542372881,0.9327548806941431,0.9087705614440714,-0.031165191577035123,0.019455948795180755,0.019455948795180755,0.006626954740279328,0.9523099850968704,0.40186915887850466,0.04769001490312966,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x78ee69920990>,50,,,,,,,
MLRW,,,0.8937853107344633,0.9313868613138686,0.9381450478432247,-0.014920743932563041,0.027852033132530152,0.04404499106485865,0.0359485120986944,0.9508196721311475,0.2850467289719626,0.04918032786885246,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,-0.14581742541931064,0.017016411084207705,0.04772060783790988,-0.015352098376851087,0.9508196721311475,0.2850467289719626,0.04918032786885246
