,train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model,best_parameter,stat_parity_sex,equal_opp_sex,equal_odds_sex,avg_odds_diff_sex,tpr_sex,fpr_sex,fnr_sex
RF,0.9870664399824418,0.9054490142117881,0.8677966101694915,0.9017587366124856,0.9253100402043497,-0.3108736878288694,-0.04027020229175563,0.19167109754313819,-0.11597064991744692,0.92754424531257,0.24450336071695297,0.07245575468743008,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', RandomForestClassifier(max_depth=10, random_state=57))])",,,,,,,,
RW,,,0.8677966101694915,0.9017632241813602,0.9281978742828804,-0.3204413924159972,-0.025950085082246277,0.2231638418079096,-0.12455696344507794,0.9290657439446367,0.247557003257329,0.07093425605536333,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', RandomForestClassifier(max_depth=10, random_state=57))])",,,,,,,,
PR_eta_1.0,,,0.8587570621468926,0.8972884141331142,0.9145937355589869,-0.33950937203075066,-0.030582340707128064,0.28557976863061607,-0.15808105466887207,0.9446366782006921,0.30293159609120524,0.05536332179930796,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x78338c340650>,1.0,,,,,,,
DIR_rl_0.1,,,0.8632768361581921,0.8982338099243061,0.9250814332247557,-0.31750453485358904,-0.03351295140858379,0.21468926553672313,-0.12410110847265346,0.9238754325259516,0.250814332247557,0.07612456747404844,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', RandomForestClassifier(max_depth=10, random_state=57))])",0.1,,,,,,,
EGR_EqualizedOdds_eps_0.1,,,0.8598870056497175,0.8970099667774086,0.8771316344127227,-0.2567159022199188,-0.004726791453961043,0.12465249753385343,-0.06468964449390724,0.9446366782006921,0.30293159609120524,0.05536332179930796,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.EqualizedOdds object at 0x78338c43b750>,
                      eps=0.1,
                      estimator=LogisticRegression(random_state=57,
                                                   solver='liblinear'),
                      nu=np.float64(0.002779023791070576))",0.1,,,,,,,
ADV_ep_50_bs_32,,,0.8745762711864407,0.907112970711297,0.923599292179029,-0.31994471797529583,-0.008791832104367514,0.23163841807909602,-0.12021512509173177,0.9446366782006921,0.30293159609120524,0.05536332179930796,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x78333f889ad0>,50,,,,,,,
MLRW,,,0.8610169491525423,0.897071129707113,0.9257238821951467,-0.3008335492787423,-0.023917564757042986,0.1945565420141691,-0.10923705338560605,0.9273356401384083,0.26384364820846906,0.0726643598615917,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', RandomForestClassifier(max_depth=10, random_state=57))])",,0.18254590676361515,0.10833806838876991,0.10833806838876991,0.054126430240738044,0.9273356401384083,0.26384364820846906,0.0726643598615917
