Model,Protected Attribute,Accuracy,Balanced Accuracy,Disparate Impact,Statistical Parity Difference,Equal Opportunity Difference,Equalized Odds Difference,Average Odds Difference
ORIGINAL,Sex,0.74,0.6397571755684541,1.0393044152821773,0.02842449742870501,-0.02218844984802426,0.06654456654456653,0.022178058348271135
ORIGINAL,Age,0.74,0.6397571755684541,0.8460704019092044,-0.11586905191243813,-0.055734767025089615,0.2032051282051282,-0.1294699476151089
MMRW,Sex,0.74,0.6332605570051654,0.9999999999999997,-2.220446049250313e-16,-0.03637284701114485,0.03637284701114485,-0.0007871561063050314
MMRW,Age,0.74,0.6332605570051654,0.9999999999999999,-1.1102230246251565e-16,-0.029032258064516148,0.029032258064516148,-0.017400744416873448
RW_SEX_AGE,Sex,0.7366667,0.6308908887587199,1.0325976266179604,0.02362293377413216,-0.029280648429584555,0.034798534798534786,0.0027589431844751156
RW_SEX_AGE,Age,0.7366667,0.6308908887587199,1.0000000000000002,2.220446049250313e-16,-0.023476702508960612,0.023476702508960612,-0.01462296663909568
RW_AGE_SEX,Sex,0.74666667,0.6444965120613452,1.0000000000000002,2.220446049250313e-16,-0.03637284701114485,0.0421245421245422,-0.03924869456784352
RW_AGE_SEX,Age,0.74666667,0.6444965120613452,0.9806753404292341,-0.014194818530514741,-0.029032258064516148,0.029032258064516148,-0.0020161290322580627
