,train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model,best_parameter,stat_parity_age,equal_opp_age,equal_odds_age,avg_odds_diff_age,tpr_age,fpr_age,fnr_age
GBM,0.9104688492538614,0.8424577523594678,0.7351123172018695,0.8439910939428081,0.7569711015659163,0.021942759240534793,0.009523809523809526,0.05714285714285713,0.028571428571428564,0.9938271604938271,0.9665032679738562,0.006172839506172839,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(learning_rate=0.01,
                                            random_state=57))])",,,,,,,,
RW,,,0.735,0.8454810495626822,0.7560882800608827,0.021897810218978075,0.010204081632653073,0.05128205128205132,0.030743066457352197,0.9931506849315068,0.9629629629629629,0.00684931506849315,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(learning_rate=0.01,
                                            random_state=57))])",,,,,,,,
PR_eta_1.0,,,0.735,0.8369230769230769,0.7601471334348047,-0.008921330089213364,-0.08418367346938771,0.18974358974358974,0.05277995813710101,0.9315068493150684,0.7962962962962963,0.0684931506849315,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x7f278c579750>,1.0,,,,,,,
DIR_rl_0.1,,,0.74,0.8488372093023255,0.7553906646372401,0.014598540145985384,0.0,0.05128205128205132,0.02564102564102566,1.0,0.9629629629629629,0.0,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(learning_rate=0.01,
                                            random_state=57))])",0.1,,,,,,,
EGR_EqualizedOdds_eps_0.001,,,0.79,0.86875,0.6747209538305429,-0.018769551616267033,0.009353741496598622,0.15897435897435896,-0.07481030873888017,0.9315068493150684,0.7962962962962963,0.0684931506849315,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.EqualizedOdds object at 0x7f278c167390>,
                      eps=0.001,
                      estimator=LogisticRegression(random_state=57,
                                                   solver='liblinear'),
                      nu=np.float64(0.007092020703990627))",0.001,,,,,,,
ADV_ep_50_bs_32,,,0.775,0.8562300319488818,0.7836123795027905,0.009153052948673412,-0.001700680272108901,0.015384615384615441,-0.008542647828362171,0.9315068493150684,0.7962962962962963,0.0684931506849315,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x7f2744ede3d0>,50,,,,,,,
MLRW,,,0.74,0.8488372093023255,0.7283739218670725,0.014598540145985384,0.0,0.05128205128205132,0.02564102564102566,1.0,0.9629629629629629,0.0,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(learning_rate=0.01,
                                            random_state=57))])",,-0.02168021680216803,0.0,0.052532833020637826,-0.026266416510318913,1.0,0.9629629629629629,0.0
