,train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model,best_parameter,stat_parity_sex,equal_opp_sex,equal_odds_sex,avg_odds_diff_sex,tpr_sex,fpr_sex,fnr_sex
GBM,0.4472609497693477,0.4363708537224449,0.8820342730790492,0.6370393164101333,0.9016873396643903,-0.02755741503108026,0.024052849470078835,0.030190129772900365,0.008921819564115065,0.5256049174750017,0.03057109317711884,0.47439508252499824,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,,,,,,,
RW,,,0.8831398562741847,0.6410865874363327,0.9011857603633063,0.002349816468289606,0.09237108092448332,0.09237108092448332,0.054655062201365665,0.5300393037619315,0.0302863436123348,0.4699606962380685,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,,,,,,,
PR_eta_1.0,,,0.8679933665008291,0.6027944111776448,0.8674420955905088,-0.019055033174583805,0.030351509689049094,0.030351509689049094,0.015618683426521913,0.5087029758562606,0.043915198237885464,0.4912970241437395,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x7a886989c250>,1.0,,,,,,,
DIR_rl_1.0,,,0.8741846323935876,0.6297983083929733,0.8963170810587527,-0.03685090472872504,-0.0030322539110281266,0.011898097897785412,-0.007465175904406769,0.5435148792813026,0.044741189427312776,0.45648512071869735,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",1.0,,,,,,,
EGR_EqualizedOdds_eps_0.001,,,0.8737423991155334,0.6075601374570446,0.7400244133499222,-0.01659746814832906,0.027032768943539565,0.027032768943539565,0.01566406704548269,0.5087029758562606,0.043915198237885464,0.4912970241437395,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.EqualizedOdds object at 0x7a8877452d50>,
                      eps=0.001,
                      estimator=LogisticRegression(random_state=57,
                                                   solver='liblinear'),
                      nu=np.float64(0.0008807891827298897))",0.001,,,,,,,
ADV_ep_50_bs_32,,,0.871420674405749,0.6122040680226742,0.8847585378703742,-0.0010065511123242832,0.06864417691366775,0.06864417691366775,0.04221099165096017,0.5087029758562606,0.043915198237885464,0.4912970241437395,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x7a88617c9150>,50,,,,,,,
MLRW,,,0.8778330569375346,0.6242774566473989,0.8984105428198285,-0.014279676945879088,0.05144530998519281,0.05144530998519281,0.027576702449293538,0.5154407636159462,0.033314977973568284,0.4845592363840539,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf',
                 GradientBoostingClassifier(max_depth=5, random_state=57))])",,-0.052101058836875686,0.0863581623340578,0.0863581623340578,0.04844132650729765,0.5154407636159462,0.033314977973568284,0.4845592363840539
