Model,Protected Attribute,Accuracy,Balanced Accuracy,Disparate Impact,Statistical Parity Difference,Equal Opportunity Difference,Equalized Odds Difference,Average Odds Difference
ORIGINAL,Sex,0.8029778,0.8068139986317849,0.5258201128881562,-0.16814614203772754,-0.03690406612674291,0.19444243647231824,-0.11567325129953057
ORIGINAL,Race,0.8029778,0.8068139986317849,1.522852189983502,0.14615884548930885,0.0674208900392419,0.07642978963089733,0.07192533983506962
MMRW,Sex,0.79479617,0.8031359308238011,1.0000000000000007,1.6653345369377348e-16,0.07768013692911413,0.10289987201959186,-0.012609867545238865
MMRW,Race,0.79479617,0.8031359308238011,1.0,0.0,-0.005166151790932605,0.0334315932432247,-0.019298872517078652
RW_SEX_RACE,Sex,0.79671264,0.8036200014416335,0.9133934988311401,-0.026720735750343727,0.06473866577607079,0.11385492819936713,-0.024558131211648168
RW_SEX_RACE,Race,0.79671264,0.8036200014416335,1.0000000000000002,5.551115123125783e-17,-0.007368289221006963,0.03700632627218345,-0.022187307746595206
RW_RACE_SEX,Sex,0.79450136,0.8026500221746271,1.0000000000000007,1.6653345369377348e-16,0.07582240961843534,0.10244922267637357,-0.013313406528969118
RW_RACE_SEX,Race,0.79450136,0.8026500221746271,1.167246979200491,0.048981210602318026,0.011386407280621125,0.011386407280621125,0.0023734426478374954
