,train_cv_f1,val_cv_f1,accuracy,f1,roc_auc,stat_parity,equal_opp,equal_odds,avg_odds_diff,tpr,fpr,fnr,best_model,best_parameter,stat_parity_race,equal_opp_race,equal_odds_race,avg_odds_diff_race,tpr_race,fpr_race,fnr_race
LGBM,0.32585327339954867,0.3037252308805932,0.8587997372022745,0.5207009805238506,0.8600253567304269,-0.13608485324074496,-0.22102409579254934,0.22102409579254934,-0.14177269670485168,0.42936462573906425,0.04759356927122923,0.5706353742609357,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', LGBMClassifier(max_depth=10, random_state=57))])",,,,,,,,
RW,,,0.8545,0.49391304347826087,0.8480557112906196,-0.06022022816044599,-0.014982899628252777,0.014982899628252777,-0.013756957981711681,0.3970917225950783,0.04590842669264491,0.6029082774049217,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', LGBMClassifier(max_depth=10, random_state=57))])",,,,,,,,
PR_eta_100.0,,,0.8243,0.03726027397260274,0.6565338986652369,-0.0052656227292312095,-0.013906319702602228,0.013906319702602228,-0.007343581506688933,0.01901565995525727,0.0003653190452995616,0.9809843400447428,<aif360.algorithms.inprocessing.prejudice_remover.PrejudiceRemover object at 0x7fa097f017d0>,100.0,,,,,,,
DIR_rl_0.1,,,0.8586,0.5164158686730507,0.8606754275131826,-0.13426497675052868,-0.22114200743494428,0.22114200743494428,-0.14107910578578373,0.4222595078299776,0.046395518753044325,0.5777404921700223,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', LGBMClassifier(max_depth=10, random_state=57))])",0.1,,,,,,,
EGR_EqualizedOdds_eps_0.001,,,0.853,0.4742489270386266,0.6884129570846831,-0.0535086758973118,-0.014605204460966525,0.014605204460966525,-0.011360068962746325,0.01901565995525727,0.0003653190452995616,0.9809843400447428,"ExponentiatedGradient(constraints=<fairlearn.reductions._moments.utility_parity.EqualizedOdds object at 0x7fa0966a7d10>,
                      eps=0.001,
                      estimator=LogisticRegression(random_state=57,
                                                   solver='liblinear'),
                      nu=np.float64(0.0008798217707310101))",0.001,,,,,,,
ADV_ep_20_bs_64,,,0.8534,0.4838028169014085,0.8533523947603279,-0.05734805575775734,-0.020511524163568773,0.020511524163568773,-0.015204140655586885,0.01901565995525727,0.0003653190452995616,0.9809843400447428,<aif360.algorithms.inprocessing.adversarial_debiasing.AdversarialDebiasing object at 0x7fa0c2191210>,20,,,,,,,
MLRW,,,0.8517,0.49194929770469337,0.8466926776006303,-0.06285920161129753,-0.032017843866171014,0.032017843866171014,-0.022312906437723514,0.4015659955257271,0.05029225523623965,0.598434004474273,"Pipeline(steps=[('scaler', MinMaxScaler()),
                ('clf', LGBMClassifier(max_depth=10, random_state=57))])",,-1.3242686938752524e-05,0.030744924156999143,0.030744924156999143,0.01886121813097441,0.4015659955257271,0.05029225523623965,0.598434004474273
