Model,Protected Attribute,Accuracy,Balanced Accuracy,Disparate Impact,Statistical Parity Difference,Equal Opportunity Difference,Equalized Odds Difference,Average Odds Difference
ORIGINAL,Sex,0.79653335,0.8018954660215936,0.36938387652756793,-0.1095959248042238,-0.22562862669245642,0.22562862669245642,-0.20022223036261635
ORIGINAL,Race,0.79653335,0.8018954660215936,0.7311433034514636,-0.033729510156568276,-0.09364709088608492,0.09364709088608492,-0.07915546721842714
MMRW,Sex,0.7512,0.7821943761920671,1.0000000000000002,1.3877787807814457e-17,0.009332688588007731,0.027023883986377506,0.01817828628719262
MMRW,Race,0.7512,0.7821943761920671,1.0000000000000004,5.551115123125783e-17,-0.0047660607161743584,0.013951520930319511,-0.009358790823246935
RW_SEX_RACE,Sex,0.751,0.7818393463560279,1.010405528955235,0.0012506927506853033,0.010090264345583466,0.02883101070977262,0.019460637527678043
RW_SEX_RACE,Race,0.751,0.7818393463560279,0.9999999999999999,-1.3877787807814457e-17,-0.004139886639781154,0.012275880120403065,-0.00820788338009211
RW_RACE_SEX,Sex,0.7798667,0.7825322783230919,0.9999999999999996,-5.551115123125783e-17,0.004513217279174753,0.025101612986676042,0.014807415132925397
RW_RACE_SEX,Race,0.7798667,0.7825322783230919,1.113350364139417,0.013480177799707768,0.030753907099126954,0.030753907099126954,0.02012156438958068
